hour,day_of_week,is_holiday,weather,traffic_level,active_orders,available_riders,avg_prep_time_min,zone_id,distance_km,hist_demand_trend,hist_cancel_rate,surge_multiplier,base_delivery_fee,final_delivery_fee,is_peak_hour
21,4,0,Clear,1,22,23,18.3,7,2.1,-2.338,0.1853,1.262,39.77,50.19,0
20,2,0,Cloudy,5,33,21,26.2,13,6.6,0.645,0.1639,1.822,58.59,106.75,1
7,1,0,Cloudy,5,9,9,13.4,2,3.4,-0.697,0.2518,1.519,32.78,49.79,1
7,4,0,Clear,2,8,10,8.5,4,2.7,-0.03,0.0393,1.327,36.19,48.02,0
1,5,0,Fog,3,17,24,14.5,10,14.6,0.844,0.1645,1.429,71.31,101.9,1
6,5,0,Rain,4,22,21,17.9,14,8.7,0.457,0.1164,1.643,62.57,102.8,1
14,5,0,Fog,3,14,21,22.8,7,9.3,-1.651,0.0603,1.284,53.46,68.64,0
6,0,0,Rain,3,11,14,15.1,5,3.1,1.42,0.1302,1.498,39.89,59.76,1
17,6,0,Cloudy,2,19,21,21.7,9,3.5,0.47,0.1028,1.452,46.87,68.06,1
1,1,0,Cloudy,4,7,8,16.4,1,13.6,1.399,0.0809,1.555,50.99,79.29,1
9,0,0,Clear,1,21,36,22.4,13,6.7,0.413,0.1325,1.172,58.22,68.23,0
6,3,0,Clear,3,16,24,14.2,14,14.2,-0.684,0.1146,1.291,74.27,95.88,0
11,3,0,Cloudy,3,24,25,18.4,14,2.9,0.135,0.1075,1.444,52.69,76.08,1
0,0,0,Clear,4,12,18,14.6,8,3.4,-0.152,0.1616,1.366,46.18,63.08,0
10,1,0,Rain,4,30,16,19.7,14,4.9,-0.379,0.1102,2.162,55.03,118.97,1
18,1,0,Clear,3,33,20,12.6,10,1.0,2.074,0.1418,1.984,44.75,88.78,1
20,3,0,Clear,2,21,12,20.2,1,9.2,-0.344,0.0608,1.965,43.66,85.79,1
6,5,0,Cloudy,3,15,27,10.5,13,7.8,2.849,0.0714,1.405,58.84,82.67,1
10,4,0,Cloudy,3,11,13,15.2,1,3.2,0.628,0.131,1.388,32.88,45.64,0
16,0,0,Clear,3,20,15,18.8,8,2.2,0.309,0.1279,1.643,39.28,64.54,1
11,1,0,Clear,3,31,25,20.4,14,5.6,0.833,0.0164,1.639,57.43,94.13,1
13,4,0,Cloudy,2,17,10,22.6,5,11.3,0.252,0.0163,2.031,53.85,109.37,1
8,5,0,Rain,3,20,26,13.5,13,9.7,-2.12,0.2394,1.497,64.6,96.71,1
20,0,0,Clear,2,38,26,13.1,13,16.3,-0.108,0.1526,1.748,74.74,130.65,1
15,2,0,Rain,3,13,10,19.7,4,2.9,-0.264,0.0776,1.683,36.68,61.73,1
23,0,0,Rain,4,18,14,20.0,9,4.2,-0.78,0.1831,1.752,45.68,80.03,1
18,3,0,Rain,3,22,8,13.0,10,8.3,0.465,0.1706,2.5,57.37,143.42,1
8,2,0,Clear,4,34,14,18.3,11,5.9,1.799,0.1301,2.474,53.56,132.51,1
7,1,0,Fog,2,7,16,16.1,1,3.0,-0.534,0.1349,1.237,29.28,36.22,0
2,6,0,Rain,2,12,13,22.8,5,2.9,-0.145,0.1763,1.501,36.33,54.53,1
14,5,0,Clear,2,18,17,18.6,8,6.1,-1.344,0.2152,1.499,49.96,74.89,1
17,3,0,Storm,1,46,18,29.3,14,2.7,-1.628,0.1326,2.406,52.66,126.7,1
8,5,0,Cloudy,1,8,14,19.1,1,7.9,0.987,0.1208,1.253,42.52,53.28,0
0,2,0,Clear,4,8,21,20.5,8,7.1,0.871,0.1057,1.23,53.2,65.44,0
19,6,0,Storm,5,14,4,20.1,3,6.6,0.454,0.2217,2.5,41.56,103.9,1
5,2,1,Rain,1,22,25,13.1,11,3.3,2.279,0.1185,1.63,47.78,77.88,1
13,2,1,Clear,1,26,28,5.0,9,4.7,0.483,0.0431,1.424,46.89,66.77,1
1,3,0,Cloudy,2,7,28,15.7,9,9.4,0.629,0.3058,1.142,56.84,64.91,0
1,4,0,Clear,4,13,23,23.7,12,2.7,2.18,0.1485,1.377,48.87,67.29,0
21,4,0,Clear,4,17,9,15.4,2,3.8,2.114,0.303,2.15,36.11,77.64,1
16,5,0,Cloudy,5,11,6,16.8,1,2.6,-1.378,0.0803,2.01,32.57,65.47,1
0,1,1,Clear,5,14,8,22.0,7,3.8,-1.276,0.2344,2.11,42.66,90.01,1
2,4,0,Clear,2,12,10,22.9,4,6.4,-0.361,0.1502,1.544,41.47,64.03,1
11,1,0,Clear,2,32,24,18.5,12,10.5,-0.707,0.0242,1.602,65.01,104.15,1
16,1,0,Clear,1,18,16,21.4,3,5.1,-1.279,0.056,1.458,41.05,59.85,1
10,3,0,Rain,3,30,16,20.8,14,11.2,0.045,0.3853,2.165,67.34,145.79,1
20,3,0,Clear,4,30,12,16.1,6,4.1,-0.974,0.2324,2.305,41.33,95.27,1
15,4,0,Clear,4,21,20,22.7,14,2.9,1.007,0.0514,1.528,52.19,79.75,1
14,0,0,Clear,2,14,7,18.8,1,16.8,-0.972,0.2136,2.093,59.79,125.14,1
6,5,1,Rain,3,17,15,24.8,6,1.9,-0.22,0.3971,1.701,38.39,65.3,1
16,3,0,Cloudy,4,27,20,21.1,12,9.9,1.276,0.2342,1.749,63.44,110.96,1
20,4,0,Cloudy,2,19,15,27.0,4,3.4,0.135,0.063,1.615,37.23,60.13,1
1,5,0,Clear,2,13,33,12.9,14,3.8,0.716,0.0713,1.201,55.42,66.56,0
17,4,0,Rain,4,16,10,15.5,2,12.2,0.804,0.2741,2.101,48.69,102.3,1
21,3,0,Fog,3,20,16,26.0,4,6.6,0.103,0.1761,1.679,43.03,72.25,1
10,3,1,Rain,1,40,38,15.4,15,4.6,0.294,0.1406,1.597,57.24,91.41,1
18,1,0,Rain,4,12,8,23.4,4,5.0,1.299,0.3086,2.088,40.86,85.32,1
8,3,0,Clear,5,19,13,17.3,10,6.5,-0.57,0.1619,1.811,51.82,93.85,1
4,1,0,Cloudy,4,14,23,15.8,14,2.8,0.425,0.1329,1.373,53.54,73.51,0
19,4,1,Clear,3,35,22,18.0,7,3.1,-1.164,0.0229,1.882,38.48,72.42,1
7,2,0,Rain,4,13,10,20.3,7,3.9,-0.879,0.0138,1.805,47.62,85.95,1
18,1,0,Rain,4,35,12,11.2,11,4.7,-1.913,0.0487,2.5,50.62,126.55,1
7,3,0,Clear,3,15,10,16.7,5,3.6,0.514,0.2463,1.715,38.75,66.46,1
9,6,0,Rain,2,17,9,22.9,3,4.5,-0.663,0.1764,2.081,41.28,85.9,1
16,3,0,Cloudy,5,11,15,26.0,4,3.3,1.348,0.0632,1.412,38.37,54.18,1
8,2,0,Fog,3,29,20,13.7,9,7.4,0.057,0.178,1.888,53.77,101.52,1
19,3,0,Fog,1,35,34,16.3,15,20.0,0.434,0.182,1.443,86.11,124.26,1
0,4,0,Clear,1,18,26,12.1,11,3.8,0.796,0.177,1.275,46.86,59.75,0
0,1,0,Rain,2,16,32,23.7,14,13.1,-0.433,0.0924,1.347,73.73,99.31,0
1,3,0,Clear,3,12,18,13.4,4,5.4,-0.067,0.1746,1.378,44.23,60.95,0
6,0,0,Cloudy,1,17,25,23.8,9,3.8,-1.409,0.1324,1.229,45.0,55.31,0
1,5,0,Cloudy,3,11,14,10.7,6,6.6,-2.022,0.0814,1.384,48.2,66.71,0
9,4,0,Clear,2,14,18,25.5,8,4.3,1.258,0.0829,1.354,45.62,61.77,0
0,0,0,Rain,5,5,7,16.1,1,6.9,-0.242,0.1669,1.528,39.16,59.84,1
18,3,0,Cloudy,3,21,19,20.9,7,1.6,-0.033,0.0081,1.456,41.65,60.64,1
3,6,0,Cloudy,3,10,22,16.6,14,5.2,0.687,0.122,1.218,56.85,69.24,0
23,6,0,Rain,4,9,10,12.2,2,8.9,2.505,0.0303,1.694,44.46,75.32,1
20,0,1,Cloudy,5,31,14,19.9,6,2.6,1.282,0.0758,2.349,40.32,94.71,1
16,1,0,Clear,1,14,16,11.1,2,10.8,1.279,0.1248,1.439,48.48,69.76,1
19,1,0,Clear,3,28,24,14.1,6,2.2,-1.346,0.2371,1.574,40.06,63.05,1
18,2,0,Clear,2,26,19,25.0,13,2.7,-0.857,0.1717,1.568,51.37,80.55,1
20,6,0,Rain,3,33,20,20.1,6,9.9,-0.423,0.045,2.015,53.46,107.72,1
13,4,0,Clear,3,26,23,14.3,12,4.0,1.302,0.1766,1.561,52.15,81.41,1
14,1,0,Clear,1,22,34,13.7,15,3.1,-0.194,0.2143,1.186,53.97,64.01,0
11,2,0,Cloudy,3,19,29,25.3,9,10.3,1.706,0.0803,1.391,62.19,86.51,0
14,4,0,Rain,2,19,11,20.7,8,8.0,0.444,0.1598,2.048,52.28,107.07,1
9,4,0,Rain,4,37,21,20.1,13,2.9,1.063,0.0821,2.164,49.07,106.19,1
2,3,1,Clear,2,13,21,23.1,8,4.4,0.974,0.1471,1.423,46.82,66.62,1
22,2,0,Cloudy,2,31,25,16.0,14,11.3,-0.204,0.0531,1.583,67.47,106.81,1
16,6,0,Clear,4,31,11,22.7,8,4.9,-0.428,0.1669,2.427,48.76,118.34,1
16,3,0,Fog,2,14,15,17.0,4,5.2,0.192,0.1835,1.459,42.9,62.59,1
6,5,0,Cloudy,3,11,6,17.3,2,6.9,-0.039,0.1295,2.012,41.83,84.16,1
18,6,0,Clear,1,17,16,19.7,2,6.4,-1.665,0.1188,1.393,40.84,56.89,0
12,2,0,Clear,1,28,23,5.0,8,6.8,-0.203,0.1177,1.466,46.5,68.17,1
1,5,0,Storm,5,24,8,19.7,8,6.4,0.905,0.3948,2.5,49.07,122.68,1
22,5,0,Clear,1,11,19,28.8,3,4.9,0.312,0.4045,1.265,38.16,48.27,0
23,1,0,Storm,2,21,13,28.2,8,9.6,0.484,0.1374,2.06,57.53,118.51,1
20,1,0,Rain,4,45,15,41.4,8,8.1,-1.1,0.175,2.5,52.49,131.22,1
11,1,1,Cloudy,3,19,15,19.9,7,8.3,-0.909,0.19,1.727,52.54,90.74,1
5,4,0,Rain,2,16,25,23.3,10,5.8,0.612,0.2719,1.39,50.59,70.32,0
0,5,0,Rain,2,7,23,13.8,7,5.2,-0.912,0.0332,1.246,46.67,58.15,0
17,5,0,Cloudy,2,24,25,17.6,11,3.0,1.563,0.1174,1.413,46.64,65.9,1
21,2,0,Clear,2,16,11,13.1,1,7.4,1.669,0.1581,1.817,41.83,76.01,1
2,4,0,Rain,2,6,12,21.2,5,4.3,0.174,0.0777,1.286,43.78,56.3,0
16,0,0,Rain,3,29,26,14.1,13,5.9,-1.219,0.2044,1.563,58.33,91.17,1
0,4,0,Storm,2,10,8,29.5,1,7.5,-0.683,0.2516,1.776,39.68,70.47,1
18,3,0,Clear,4,25,25,25.9,10,5.8,0.559,0.1265,1.559,52.35,81.61,1
0,5,0,Fog,4,12,13,13.1,7,3.0,1.048,0.1593,1.566,41.14,64.43,1
23,6,0,Cloudy,3,16,28,23.8,11,11.1,1.157,0.0776,1.384,60.21,83.33,0
4,3,1,Clear,1,6,12,22.6,2,3.8,2.465,0.1095,1.363,33.46,45.61,0
9,4,1,Rain,3,38,17,22.7,9,5.0,0.477,0.2118,2.422,48.24,116.84,1
16,6,0,Rain,2,14,10,20.2,3,3.1,-0.105,0.3505,1.765,33.75,59.57,1
20,2,0,Clear,2,18,22,25.2,3,7.5,0.11,0.1563,1.267,45.68,57.88,0
8,1,0,Clear,3,39,27,23.4,15,2.8,-1.172,0.1235,1.704,53.9,91.85,1
23,3,0,Cloudy,5,13,13,13.9,4,3.7,0.014,0.1926,1.521,36.78,55.94,1
0,2,0,Rain,2,20,26,5.0,11,7.8,-0.698,0.1524,1.407,56.91,80.07,1
11,4,0,Clear,1,13,21,14.5,3,6.8,0.045,0.1073,1.172,42.16,49.41,0
23,5,0,Rain,1,9,13,14.3,1,10.1,-1.356,0.0585,1.317,48.47,63.83,0
6,3,0,Fog,2,10,22,13.1,8,10.5,-0.377,0.1197,1.246,57.53,71.68,0
12,2,0,Fog,3,25,17,16.9,6,1.6,-0.274,0.1206,1.711,36.35,62.19,1
10,3,0,Clear,1,12,17,14.1,4,3.2,0.066,0.0368,1.203,40.09,48.23,0
9,3,1,Cloudy,4,12,9,16.0,1,8.0,0.937,0.0687,1.899,41.62,79.04,1
18,1,0,Cloudy,5,22,12,14.9,6,11.9,-0.93,0.0204,2.097,58.33,122.32,1
12,5,0,Cloudy,5,34,19,23.5,12,3.0,-1.758,0.0836,2.07,47.71,98.76,1
17,2,0,Cloudy,3,29,36,7.8,14,8.5,-0.736,0.0725,1.388,63.97,88.79,0
12,3,0,Storm,1,42,24,18.9,14,2.5,1.195,0.1412,2.112,50.94,107.59,1
23,6,1,Rain,4,18,11,29.1,5,6.3,-1.329,0.1045,2.061,43.59,89.84,1
11,1,0,Cloudy,4,24,28,20.0,15,3.0,-0.493,0.1122,1.374,55.81,76.68,0
19,2,0,Fog,2,28,14,12.4,6,12.5,-0.946,0.2013,2.168,58.19,126.16,1
14,1,0,Fog,3,19,9,14.5,3,5.9,0.527,0.1085,2.145,40.17,86.16,1
19,3,0,Clear,2,30,23,16.7,12,3.4,0.599,0.1834,1.607,49.7,79.87,1
21,2,0,Cloudy,3,34,22,18.9,11,17.0,-0.538,0.1011,1.842,75.96,139.92,1
5,6,0,Fog,4,6,10,17.1,1,5.4,-1.659,0.1021,1.391,36.49,50.76,0
7,2,0,Rain,2,13,10,21.1,2,9.5,1.304,0.0605,1.832,48.03,87.99,1
7,4,1,Storm,1,6,8,25.7,1,2.8,0.887,0.1261,1.665,33.44,55.68,1
11,0,0,Cloudy,2,31,21,15.5,14,8.3,0.854,0.1245,1.774,64.47,114.37,1
11,3,0,Clear,2,5,12,16.9,1,3.9,0.576,0.167,1.22,32.11,39.17,0
0,5,1,Clear,3,5,11,17.5,2,12.8,0.314,0.1112,1.384,54.94,76.04,0
21,4,0,Clear,5,48,18,27.0,12,2.2,-0.281,0.3736,2.445,48.09,117.58,1
20,1,0,Cloudy,1,21,12,22.0,1,5.5,-0.118,0.1057,1.912,37.25,71.22,1
14,6,1,Storm,2,14,10,18.7,3,2.6,0.898,0.1034,1.998,31.95,63.84,1
7,5,0,Clear,3,11,15,21.3,3,2.3,-1.398,0.1616,1.348,36.27,48.89,0
19,2,0,Cloudy,3,23,13,19.9,4,4.1,-1.109,0.0907,1.966,38.77,76.22,1
6,6,0,Cloudy,2,12,13,20.8,2,3.2,0.226,0.2382,1.34,31.41,42.09,0
7,1,0,Clear,4,24,28,22.4,13,13.0,-2.493,0.1852,1.426,70.27,100.21,1
23,2,0,Clear,2,3,10,17.7,2,9.7,0.106,0.0888,1.155,46.59,53.81,0
22,6,0,Clear,2,13,16,28.2,5,5.8,0.84,0.1889,1.355,46.64,63.2,0
14,6,1,Rain,4,38,17,15.4,12,3.8,-0.625,0.1157,2.439,53.26,129.9,1
4,5,0,Rain,4,2,9,18.5,4,1.5,0.63,0.0566,1.268,34.85,44.19,0
2,1,0,Cloudy,3,20,22,17.6,10,5.1,-1.263,0.1194,1.434,46.99,67.38,1
23,1,0,Fog,2,12,22,17.2,5,5.1,-0.151,0.2844,1.297,42.41,55.01,0
6,4,0,Clear,5,8,6,12.9,1,4.6,-0.701,0.0368,1.807,36.56,66.06,1
16,0,0,Rain,2,26,25,13.2,11,11.6,-0.608,0.0301,1.58,64.96,102.64,1
8,6,0,Clear,3,14,19,24.5,6,2.1,-1.29,0.1706,1.312,36.78,48.26,0
11,6,0,Cloudy,5,25,19,21.6,12,3.2,-0.147,0.0728,1.724,47.38,81.68,1
23,5,0,Rain,4,15,15,15.2,8,4.3,2.298,0.2171,1.696,42.1,71.4,1
14,6,0,Cloudy,3,18,19,16.7,4,8.1,-0.068,0.0521,1.428,46.01,65.7,1
10,1,0,Cloudy,3,18,14,17.3,6,5.9,-0.82,0.3006,1.64,47.6,78.06,1
9,6,0,Cloudy,2,35,27,22.5,14,4.2,1.224,0.1371,1.702,53.75,91.48,1
5,1,0,Clear,4,5,12,23.8,3,4.2,0.366,0.0422,1.285,37.09,47.66,0
13,0,1,Storm,5,47,12,15.6,11,10.0,0.835,0.289,2.5,59.73,149.32,1
13,1,1,Rain,4,37,21,16.4,12,4.0,-2.78,0.1498,2.21,52.78,116.64,1
2,5,0,Rain,3,9,14,15.4,3,5.3,-0.938,0.0893,1.386,39.93,55.34,0
9,6,0,Fog,5,23,12,19.4,6,4.4,0.235,0.0666,2.163,41.95,90.74,1
15,4,0,Rain,1,20,20,25.1,9,2.8,0.138,0.1896,1.49,43.53,64.86,1
1,1,0,Clear,2,6,13,27.6,1,4.9,-0.688,0.0365,1.153,36.69,42.3,0
23,4,0,Cloudy,4,10,9,9.1,5,5.1,-0.878,0.1406,1.587,41.78,66.3,1
20,3,0,Cloudy,5,42,27,16.0,14,5.6,1.184,0.1006,1.867,60.02,112.06,1
15,3,0,Clear,5,19,13,18.5,12,5.5,0.15,0.3068,1.889,54.6,103.14,1
0,2,0,Cloudy,3,11,15,16.4,7,2.3,-0.871,0.1461,1.285,40.86,52.51,0
12,0,0,Rain,5,24,9,15.1,2,2.7,-0.148,0.4783,2.5,33.91,84.78,1
21,2,0,Cloudy,3,20,15,21.8,6,3.8,1.68,0.1224,1.687,42.29,71.34,1
0,6,0,Clear,4,15,23,16.8,8,5.3,0.735,0.1344,1.417,48.74,69.06,1
19,2,0,Cloudy,3,32,14,12.6,10,4.6,0.94,0.281,2.236,49.53,110.75,1
20,0,0,Clear,2,22,10,17.5,1,14.3,-0.53,0.0889,2.167,55.21,119.64,1
1,2,0,Clear,2,10,15,13.7,4,6.8,-1.012,0.0786,1.274,42.92,54.68,0
5,3,0,Rain,3,13,14,28.9,3,6.0,-1.352,0.2255,1.461,39.37,57.52,1
17,4,0,Cloudy,4,20,16,8.5,7,2.2,1.991,0.0516,1.734,38.94,67.52,1
21,4,0,Cloudy,3,32,33,25.0,12,8.7,0.332,0.0685,1.458,57.95,84.49,1
18,2,0,Clear,3,18,19,26.9,8,5.4,-0.233,0.0712,1.4,44.51,62.31,1
12,1,0,Cloudy,3,26,17,21.1,6,3.0,-1.013,0.0357,1.825,40.87,74.59,1
14,3,0,Clear,2,28,23,5.9,6,8.2,0.615,0.3889,1.614,50.23,81.07,1
12,0,0,Clear,5,14,7,16.6,1,6.8,1.885,0.1603,2.281,43.31,98.79,1
13,3,0,Storm,1,42,24,22.0,12,7.5,0.471,0.0855,2.041,57.8,117.97,1
18,3,0,Clear,3,17,7,22.9,1,2.8,-0.518,0.3069,2.259,31.6,71.38,1
1,2,0,Rain,1,5,10,19.2,1,1.2,0.298,0.1483,1.205,31.12,37.5,0
5,4,0,Cloudy,3,19,19,21.4,9,9.3,1.419,0.1305,1.575,60.14,94.72,1
1,5,0,Clear,2,15,19,26.2,7,6.0,0.553,0.0316,1.341,46.75,62.69,0
19,1,0,Clear,1,18,7,20.6,1,10.5,-0.514,0.2665,2.275,49.21,111.95,1
17,3,0,Clear,1,17,15,18.3,6,24.2,1.491,0.0035,1.628,81.76,133.11,1
1,3,0,Cloudy,4,6,12,17.8,6,1.7,0.168,0.1182,1.242,38.31,47.58,0
2,3,0,Clear,1,19,33,17.1,15,10.8,-1.406,0.1076,1.257,68.64,86.28,0
6,2,0,Fog,5,16,7,14.9,7,3.3,-0.619,0.1805,2.299,40.5,93.11,1
5,1,0,Clear,2,15,28,18.2,13,6.0,-0.022,0.0273,1.216,58.81,71.51,0
12,1,0,Clear,5,22,12,15.6,2,1.0,-0.396,0.0285,2.02,29.19,58.96,1
11,0,0,Clear,3,20,30,21.5,13,3.4,0.065,0.2435,1.215,50.09,60.86,0
8,0,0,Cloudy,4,27,16,5.2,10,4.1,0.158,0.1102,1.933,48.69,94.12,1
3,5,0,Clear,2,11,21,18.6,7,3.3,-0.765,0.2323,1.23,41.73,51.33,0
15,0,0,Rain,2,16,14,19.2,7,10.2,-1.156,0.1409,1.619,53.53,86.67,1
18,5,0,Rain,3,23,9,14.4,3,3.8,0.955,0.3288,2.465,37.61,92.71,1
15,6,0,Fog,5,12,8,16.1,4,4.8,-0.343,0.232,1.912,39.31,75.16,1
19,1,0,Clear,5,41,19,19.3,13,4.3,-0.294,0.3177,2.306,52.61,121.32,1
21,3,0,Rain,4,30,17,15.9,9,3.4,-0.662,0.0734,2.073,48.02,99.55,1
20,2,0,Clear,4,35,19,18.9,9,11.3,0.487,0.1537,2.109,59.42,125.32,1
15,2,0,Clear,5,10,17,12.9,7,6.0,-0.622,0.0446,1.368,47.91,65.54,0
1,2,0,Storm,4,21,9,9.0,9,1.5,-0.212,0.2198,2.468,41.19,101.66,1
8,2,0,Storm,2,28,12,6.4,11,6.1,-1.148,0.1102,2.35,53.12,124.83,1
10,4,0,Clear,2,23,20,10.1,15,4.8,-1.057,0.0402,1.524,56.37,85.91,1
17,2,0,Cloudy,3,18,10,19.8,2,5.9,1.625,0.2959,2.027,44.05,89.29,1
20,1,0,Rain,5,26,10,10.7,4,5.0,0.345,0.0261,2.5,42.33,105.82,1
15,2,0,Clear,1,14,15,21.2,3,9.9,1.703,0.0461,1.481,47.0,69.61,1
8,6,0,Clear,5,25,18,6.3,12,11.9,0.358,0.0164,1.805,67.27,121.42,1
18,6,1,Rain,5,31,15,11.3,10,1.5,-0.006,0.125,2.343,41.52,97.28,1
16,0,0,Cloudy,1,12,11,21.4,1,1.9,-1.165,0.0634,1.432,30.59,43.8,1
19,4,0,Clear,1,21,26,17.5,8,10.7,0.417,0.0468,1.381,59.56,82.25,0
14,6,0,Clear,3,15,16,19.1,2,6.6,-0.347,0.2134,1.452,41.32,60.0,1
15,1,0,Storm,1,28,28,21.6,14,5.9,1.094,0.1442,1.625,61.07,99.24,1
8,0,1,Cloudy,4,34,20,28.6,14,4.7,-0.379,0.0708,1.994,56.21,112.08,1
9,1,0,Cloudy,2,28,29,20.7,10,4.4,-1.181,0.0095,1.334,46.79,62.42,0
6,2,0,Clear,2,12,19,14.8,9,7.1,-1.161,0.1074,1.221,51.17,62.48,0
6,6,0,Clear,2,19,31,14.9,12,2.0,-1.296,0.135,1.279,46.62,59.63,0
15,1,0,Clear,4,13,19,13.3,8,2.4,1.468,0.1244,1.394,41.41,57.73,0
9,2,0,Clear,5,19,17,20.0,8,4.1,0.072,0.0939,1.613,47.4,76.46,1
3,1,1,Clear,1,17,23,22.3,11,4.5,-0.292,0.0295,1.491,51.85,77.31,1
0,2,0,Clear,1,12,17,14.2,2,5.2,1.162,0.0158,1.313,37.02,48.61,0
20,6,0,Rain,4,49,22,19.3,15,2.5,-0.661,0.07,2.299,52.92,121.66,1
10,0,0,Clear,5,24,17,18.3,10,1.6,0.45,0.0954,1.8,43.09,77.56,1
13,3,0,Fog,5,31,17,16.1,9,3.7,-1.782,0.141,2.13,44.86,95.55,1
21,4,0,Storm,4,39,9,20.0,8,9.4,-0.439,0.2004,2.5,55.2,138.0,1
2,0,1,Clear,2,12,9,17.0,4,3.6,-0.736,0.2097,1.715,37.25,63.88,1
22,0,0,Rain,1,18,20,12.6,9,3.2,-1.133,0.0644,1.462,44.7,65.35,1
16,6,0,Clear,1,16,22,18.8,8,3.4,0.892,0.1329,1.285,43.34,55.69,0
15,1,0,Cloudy,1,17,15,24.6,9,13.9,-0.418,0.1555,1.403,66.7,93.58,1
10,1,0,Cloudy,3,16,19,18.8,3,6.9,-0.558,0.2679,1.33,43.55,57.92,0
16,2,1,Storm,2,44,22,16.4,14,3.1,-0.297,0.362,2.338,52.46,122.65,1
4,0,0,Cloudy,5,14,11,27.0,6,3.1,0.632,0.0904,1.719,40.24,69.17,1
7,1,0,Clear,3,23,25,26.1,14,11.2,0.279,0.0558,1.446,68.44,98.96,1
23,0,0,Rain,4,12,16,12.4,5,6.3,-0.769,0.1806,1.467,45.56,66.84,1
6,3,0,Cloudy,5,7,18,16.9,9,5.8,0.294,0.1867,1.35,49.5,66.82,0
17,3,0,Clear,2,32,18,15.0,10,3.8,1.738,0.159,1.965,45.72,89.84,1
22,1,0,Rain,1,23,19,19.8,4,4.2,0.268,0.1694,1.639,36.74,60.22,1
14,6,0,Cloudy,1,25,31,21.2,10,4.5,1.371,0.1756,1.311,50.36,66.02,0
7,2,0,Clear,4,15,19,15.9,7,4.5,-0.273,0.0888,1.403,46.18,64.79,1
20,0,0,Clear,1,36,25,20.7,12,6.1,-2.256,0.2654,1.629,53.92,87.84,1
19,0,0,Rain,3,47,14,13.0,12,2.6,-0.595,0.1353,2.5,46.92,117.3,1
13,5,0,Cloudy,3,47,22,25.3,11,5.7,0.436,0.1178,2.17,53.02,115.05,1
2,3,1,Clear,3,10,9,13.0,3,2.8,-0.276,0.1612,1.607,37.5,60.26,1
10,1,0,Clear,5,21,21,15.1,13,13.1,-1.1,0.1371,1.534,71.71,110.0,1
10,1,0,Clear,1,10,20,9.2,9,6.1,0.346,0.1734,1.164,50.57,58.86,0
4,1,0,Fog,3,8,14,11.8,1,4.8,-2.514,0.0981,1.295,36.19,46.87,0
9,2,1,Cloudy,2,14,15,22.7,2,4.7,0.825,0.2487,1.563,37.28,58.27,1
3,4,0,Cloudy,1,11,21,19.6,7,3.9,-2.53,0.0244,1.041,43.32,45.1,0
16,4,1,Clear,3,26,15,21.9,4,13.2,-1.788,0.0989,2.027,57.02,115.58,1
10,5,1,Cloudy,3,6,14,11.7,2,3.7,0.063,0.2559,1.244,35.21,43.8,0
17,0,0,Fog,1,20,19,21.9,6,10.3,1.622,0.0712,1.621,55.25,89.56,1
10,3,0,Storm,3,14,8,14.4,3,11.3,-2.14,0.1504,2.194,50.2,110.14,1
17,5,0,Cloudy,5,9,6,12.9,2,6.2,0.211,0.2053,1.885,40.39,76.14,1
17,1,0,Storm,1,28,14,25.0,10,4.8,0.741,0.1553,2.22,49.36,109.58,1
3,4,1,Cloudy,2,13,21,18.2,9,8.2,-0.279,0.1092,1.309,57.0,74.61,0
10,0,0,Cloudy,3,17,32,20.2,13,2.6,1.548,0.0781,1.309,48.16,63.04,0
17,6,0,Clear,4,14,11,9.4,1,2.2,-0.497,0.1315,1.664,33.53,55.79,1
14,5,0,Rain,3,18,12,12.0,5,2.0,0.52,0.0231,1.897,36.37,68.99,1
5,4,0,Rain,2,5,12,15.9,4,3.2,-0.914,0.2247,1.276,36.47,46.54,0
19,4,0,Clear,2,14,11,23.7,1,6.0,0.128,0.1992,1.632,36.16,59.01,1
4,4,0,Storm,2,20,23,24.1,10,3.3,0.149,0.1477,1.569,46.83,73.48,1
23,2,0,Clear,5,11,9,22.6,5,6.7,1.195,0.2224,1.781,44.23,78.77,1
16,6,0,Rain,1,24,24,11.9,14,4.7,2.292,0.0883,1.536,53.34,81.93,1
7,1,1,Fog,3,18,12,22.9,4,2.9,-1.096,0.0452,1.94,38.57,74.83,1
4,5,0,Clear,3,6,15,24.5,1,3.7,-0.702,0.1171,1.138,35.04,39.88,0
21,5,0,Fog,4,35,16,16.8,7,4.0,0.676,0.1493,2.317,45.34,105.05,1
12,5,0,Rain,1,23,19,27.1,5,5.4,0.084,0.2029,1.59,41.28,65.64,1
19,0,0,Rain,3,19,12,26.8,1,4.8,-0.886,0.2592,1.936,36.33,70.33,1
19,3,0,Clear,3,29,23,23.3,12,4.1,-0.294,0.1284,1.619,52.47,84.95,1
1,4,0,Cloudy,4,12,10,15.6,4,5.9,1.015,0.0691,1.678,42.19,70.79,1
16,4,0,Cloudy,5,20,9,18.3,1,15.8,1.987,0.143,2.408,56.97,137.18,1
8,4,0,Storm,3,27,16,14.7,6,4.0,-0.183,0.1403,2.073,42.35,87.79,1
21,4,1,Cloudy,3,47,21,13.9,9,4.6,0.641,0.1228,2.339,47.87,111.97,1
5,1,0,Clear,2,15,27,11.9,11,25.0,0.472,0.0728,1.335,90.0,120.15,0
